year,week,total.specimens,percent.positive,cough_medicine,flu_clinic,flu_shot,flu_vaccine,flu,influenza,oseltamivir,relenza,tamiflu,zanamivir,flu_symptoms,median_tmax,median_tmin,median_t,total_prcp,humidity,vac_num,vac_effectiveness,all_rate,rate_0_4,rate_5_17,rate_18_49,rate_50_64,rate_65_plus,celcius_median_t,absolute_humidity
2012,40,158.0,0.0,52.29508197,25.21186441,38.19444444,42.38410596,13.88888889,11.22641509,0.0,213.9072848,1.6666666669999999,0,8.0,69.0,55.0,62.0,1.51,81.0,134.9,49,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,11.483941266898865
2012,41,165.0,0.0,48.8372093,80.0,92.23529412,109.57142859999999,19.28358209,18.30769231,0.0,80.0,1.454545455,0,12.46153846,56.0,42.0,49.0,0.4,67.0,134.9,49,0.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445,6.0752609691677755
2012,42,169.0,0.0,23.72093023,182.4,64.0,57.57142857,19.28358209,15.07692308,0.0,80.0,1.454545455,0,9.692307692,67.0,47.0,57.0,0.9,79.0,134.9,49,0.1,0.0,0.0,0.0,0.0,0.6,13.88888888888889,9.460245661711847
2012,43,176.0,0.0,47.44186047,80.0,84.70588235,65.0,18.26865672,30.15384615,0.0,320.0,1.0909090909999999,0,11.07692308,64.0,49.0,56.5,0.11,65.0,134.9,49,0.0,0.0,0.0,0.0,0.0,0.0,13.611111111111112,7.651837234812999
2012,44,167.0,0.6,30.0,57.6,47.05882353,27.85714286,11.1641791,20.46153846,0.0,80.0,1.0,0,2.769230769,57.0,47.0,52.0,0.04,58.5,134.9,49,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,5.894540029675259
2012,45,161.0,0.62,58.32402235,49.63265306,38.57142857,21.10144928,10.52173913,18.13333333,0.0,0.0,3.0,78,2.88,44.0,32.0,38.0,0.15,58.0,134.9,49,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.5278808516871427
2012,46,144.0,2.08,17.09497207,102.3673469,25.71428571,43.82608696,11.47826087,18.13333333,0.0,0.0,2.823529412,78,2.88,50.0,32.0,41.0,0.18,66.0,134.9,49,0.1,0.0,0.0,0.0,0.5,0.0,5.0,4.485319583604497
2012,47,143.0,3.5,27.15083799,38.0,18.57142857,22.72463768,9.565217391000001,7.466666667,0.0,0.0,5.647058824,78,5.76,50.0,28.0,39.0,0.05,64.0,134.9,49,0.4,0.0,0.0,0.0,0.0,2.5,3.8888888888888893,4.040123800887615
2012,48,162.0,7.41,77.4301676,38.0,37.14285714,24.34782609,12.43478261,36.26666667,0.0,0.0,3.529411765,78,12.48,40.0,27.0,33.5,0.14,74.0,134.9,49,0.3,0.0,0.0,0.0,0.5,1.3,0.8333333333333334,3.800171473431069
2012,49,223.0,22.87,41.7721519,62.83783784,36.52941176,28.33333333,20.43010753,56.66666667,4.0,0.0,11.0,0,10.47945205,50.0,32.0,41.0,0.42,80.0,134.9,49,1.6,1.8,1.2,0.9,2.3,2.5,5.0,5.436751010429693
2012,50,272.0,33.09,29.58860759,34.45945946,29.76470588,23.44827586,19.40860215,28.84848485,4.0,0.0,7.719298246,0,17.46575342,47.0,28.0,37.5,0.33,74.0,134.9,49,2.5,1.8,1.8,1.1,1.8,8.2,3.055555555555556,4.417994495313602
2012,51,419.0,43.2,53.95569620000001,14.18918919,18.94117647,9.770114943,15.32258065,17.51515152,11.25,0.0,12.54385965,0,11.64383562,44.0,34.0,39.0,2.01,74.0,134.9,49,5.2,1.8,0.6,3.0,5.5,17.1,3.8888888888888893,4.671393144776305
2012,52,547.0,50.27,74.84177215,12.16216216,10.82352941,7.816091954,17.3655914,40.18181818,4.0,0.0,14.47368421,0,23.28767123,38.0,27.0,32.5,1.08,73.0,134.9,49,12.2,3.7,1.2,4.1,10.2,51.9,0.2777777777777778,3.608667976829771
2013,1,654.0,40.37,74.84177215,26.35135135,18.94117647,15.63218391,22.47311828,26.78787879,8.75,0.0,20.26315789,0,22.12328767,36.0,20.0,28.0,0.01,49.0,134.9,49,17.5,5.5,0.6,5.5,15.7,74.7,-2.2222222222222223,2.0360378995543886
2013,2,700.0,39.0,97.65853659,104.81889759999999,118.7627119,121.81673310000001,73.66153846,58.97183099,6.0,0.0,38.00858369,0,59.51219512,43.0,22.0,32.5,0.23,70.0,134.9,49,12.8,9.2,0.0,2.3,5.1,67.1,0.2777777777777778,3.460366553124438
2013,3,597.0,31.32,90.14634146,86.67716535,130.5084746,95.0438247,87.69230769,74.64788732,6.0,0.0,70.38626609,0,97.56097561,42.0,29.0,35.5,0.42,48.5,134.9,49,9.2,7.3,3.0,1.6,6.0,41.8,1.9444444444444446,2.686437119991195
2013,4,419.0,29.83,42.56910569,64.50393701,35.23728814,81.65737052,41.21538462,43.29577465,16.38095238,0.0,33.08154506,0,56.58536585,25.0,11.0,18.0,0.0,41.0,134.9,49,6.7,3.7,0.6,2.1,4.6,29.8,-7.777777777777779,1.1424671425233173
2013,5,352.0,22.73,77.62601626,64.0,23.49152542,37.48207171,25.43076923,35.08450704,7.619047619,0.0,22.52360515,0,26.34146341,33.0,22.0,27.5,1.12,64.5,134.9,49,4.1,1.8,0.6,1.1,2.8,18.4,-2.5,2.6282608133502476
2013,6,271.0,21.03,102.2666667,19.0,10.66666667,7.764705882,23.44827586,36.26666667,0.0,0.0,12.54901961,0,19.61290323,32.0,21.0,26.5,0.62,57.0,134.9,49,2.3,0.0,0.6,0.5,0.9,12.0,-3.055555555555556,2.233371829480025
2013,7,208.0,15.87,20.97777778,19.0,10.66666667,3.882352941,16.4137931,17.06666667,0.0,0.0,9.411764706,0,22.06451613,43.0,30.0,36.5,0.29,55.0,134.9,49,1.6,1.8,0.0,0.7,0.9,7.0,2.5,3.1631132721451145
2013,8,193.0,11.4,52.44444444,38.0,16.0,8.411764706,15.24137931,6.4,0.0,0.0,10.19607843,0,14.70967742,38.0,21.0,29.5,0.22,62.0,134.9,49,1.0,0.0,0.6,0.9,0.9,1.9,-1.3888888888888888,2.730891224578631
2013,9,159.0,22.64,60.31111111,38.0,10.66666667,23.94117647,12.89655172,36.26666667,0.0,0.0,7.843137255,0,19.61290323,43.0,34.0,38.5,0.82,63.0,134.9,49,2.2,0.0,1.2,1.1,1.8,7.6,3.611111111111111,3.9039135630324635
2013,10,157.0,20.38,39.02877698,0.0,6.578947368,24.54545455,9.782608696,17.64705882,0.0,0.0,3.888888889,0,10.69444444,41.0,31.0,36.0,0.38,69.0,134.9,49,1.7,3.7,0.0,0.9,0.5,7.0,2.2222222222222223,3.8945033874047854
2013,11,181.0,9.39,39.02877698,0.0,2.631578947,32.72727273,8.695652174,24.50980392,0.0,0.0,3.888888889,0,10.69444444,50.0,30.0,40.0,0.9,55.5,134.9,49,1.8,7.3,1.2,1.1,0.9,3.8,4.444444444444445,3.635482247263844
2013,12,177.0,11.3,28.95683453,0.0,3.947368421,32.72727273,10.86956522,27.45098039,0.0,0.0,5.0,0,9.166666667000001,38.0,27.0,32.5,0.59,52.0,134.9,49,1.8,0.0,1.8,0.9,0.9,6.3,0.2777777777777778,2.570558010892439
2013,13,166.0,9.64,49.10071942,0.0,6.578947368,18.0,9.782608696,8.823529412000001,0.0,0.0,6.1111111110000005,0,13.75,53.0,32.0,42.5,0.0,48.0,134.9,49,1.2,1.8,0.0,0.9,0.9,3.2,5.833333333333334,3.4460674757863172
2013,14,172.0,14.53,18.88489209,0.0,5.263157895,18.0,10.86956522,21.56862745,0.0,0.0,6.1111111110000005,0,10.69444444,53.0,30.0,41.5,0.16,38.0,134.9,49,2.5,0.0,0.0,1.1,4.2,7.6,5.277777777777778,2.6302418910040153
2013,15,175.0,13.14,47.17948718,0.0,2.1818181819999998,12.0,11.57894737,21.12,15.79746835,0.0,7.272727272999999,0,11.07692308,60.0,39.0,49.5,0.92,61.0,134.9,49,0.9,0.0,0.0,0.0,1.8,3.2,9.722222222222223,5.629853824833242
2013,16,193.0,7.77,16.41025641,0.0,5.454545455,19.40425532,9.473684211,33.44,8.0,0.0,3.6363636360000013,0,8.307692308,62.0,40.0,51.0,0.39,55.0,134.9,49,1.0,1.8,0.0,0.9,0.9,1.9,10.555555555555555,5.351279086962173
2013,17,118.0,7.63,31.79487179,0.0,3.0,9.191489362,10.52631579,22.0,8.0,0.0,5.090909091,0,9.692307692,63.0,38.0,50.5,0.04,53.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,10.277777777777779,5.066936764074036
2013,18,152.0,6.58,24.61538462,0.0,4.3636363639999995,19.40425532,8.421052632,11.44,16.20253165,0.0,4.0,0,6.923076922999999,69.0,43.0,56.0,0.0,43.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,13.333333333333334,4.9760107230067305
2013,19,149.0,4.7,8.75,0.0,2.0,5.0,4.266666667,18.77777778,0.0,0.0,1.066666667,0,2.0,72.0,52.0,62.0,0.96,74.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,16.666666666666668,10.49150189815452
2013,20,153.0,1.96,9.333333332999999,0.0,5.333333333,5.0,4.266666667,14.44444444,0.0,0.0,1.0,0,3.333333333,71.0,45.0,58.0,0.04,46.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,14.444444444444445,5.761356223285858
2013,21,143.0,0.0,18.08333333,0.0,2.666666667,6.0,4.266666667,8.666666667000001,0.0,0.0,1.8666666669999998,0,0.666666667,74.0,55.0,64.5,1.88,77.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,18.055555555555557,11.862045432274277
2013,22,150.0,0.0,19.83333333,0.0,2.0,14.0,3.2,10.11111111,0.0,0.0,1.066666667,0,2.0,80.0,58.0,69.0,1.04,65.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,20.555555555555557,11.601368948103387
2013,23,156.0,0.64,47.31578947,14.67391304,2.0,8.4375,3.75,12.46575342,0.0,77.0,4.0,0,1.111111111,75.0,55.0,65.0,4.14,71.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,18.333333333333336,11.197991074152878
2013,24,130.0,0.0,47.31578947,14.67391304,4.0,12.65625,3.75,21.09589041,0.0,77.0,1.0,0,3.333333333,74.0,57.0,65.5,4.54,80.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,18.61111111111111,12.816796907684175
2013,25,106.0,0.0,29.0,15.65217391,6.0,9.84375,5.0,19.17808219,0.0,77.0,1.0,0,1.111111111,83.0,59.0,71.0,0.93,61.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,21.666666666666668,11.612840662180552
2013,26,112.0,0.89,50.36842105,9.0,2.0,14.0625,3.75,6.712328767000001,0.0,77.0,1.0,0,2.222222222,85.0,70.0,77.5,1.64,78.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,25.27777777777778,18.24289976819619
2013,27,77.0,0.0,29.0,9.0,2.0,9.0,3.75,10.54794521,0.0,77.0,1.0,0,2.222222222,87.0,74.0,80.5,0.19,77.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,26.944444444444446,19.76587244929232
2013,28,98.0,1.02,11.0,9.0,1.454545455,8.0,1.0909090909999999,4.406779661,8.0,0.0,1.0,0,3.6,85.0,72.0,78.5,1.29,75.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,25.833333333333336,18.09644568913288
2013,29,92.0,0.0,11.0,18.0,2.9090909089999997,4.0,3.272727273,4.406779661,8.0,0.0,1.0,0,1.2,94.0,74.0,84.0,0.03,54.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,28.88888888888889,15.42897006064105
2013,30,82.0,0.0,22.0,18.0,2.1818181819999998,8.0,3.272727273,4.406779661,8.0,0.0,4.0,0,3.6,83.0,67.0,75.0,1.0,75.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,23.88888888888889,16.217150350426326
2013,31,71.0,0.0,22.0,9.0,1.454545455,4.0,4.3636363639999995,6.7796610170000005,8.0,0.0,1.0,0,3.6,82.0,63.0,72.5,0.61,61.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,22.5,12.283858138810423
2013,32,82.0,0.0,22.34920635,0.0,1.6,19.02439024,4.923076923,4.3555555560000005,8.0,0.0,1.0,0,3.428571429,79.0,58.0,68.5,1.28,73.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,20.27777777777778,12.819689034536577
2013,33,80.0,0.0,22.0,0.0,1.6,14.63414634,3.692307692,4.3555555560000005,8.0,0.0,1.0,0,2.0,80.0,56.0,68.0,0.04,69.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,20.0,11.92194591416366
2013,34,71.0,0.0,44.69841270000001,0.0,1.6,8.780487805,2.461538462,11.82222222,8.0,0.0,1.0,0,1.142857143,81.0,62.0,71.5,0.02,67.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,21.944444444444446,12.961307083779817
2013,35,71.0,0.0,20.95238095,0.0,3.2,17.56097561,4.923076923,7.466666667,32.0,0.0,4.0,0,3.428571429,83.0,67.0,75.0,1.65,77.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,23.88888888888889,16.64960769310436
2013,36,61.0,0.0,13.64341085,49.31506849,25.157232699999998,29.48275862,7.0,15.25510204,0.0,72.0,2.352941176,0,3.225806452,79.0,58.0,68.5,0.42,68.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,20.27777777777778,12.029434231037746
2013,37,86.0,0.0,18.75968992,47.67123288,23.89937107,55.86206897,10.0,24.64285714,0.0,72.0,1.764705882,0,4.838709677,78.0,60.0,69.0,1.32,71.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,20.555555555555557,12.67226454331293
2013,38,92.0,1.09,25.58139535,23.01369863,35.22012579,32.58620689999999,14.0,24.64285714,0.0,72.0,5.8823529410000015,0,4.838709677,73.0,47.0,60.0,0.05,64.0,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,15.555555555555557,8.484931004680362
2013,39,129.0,0.0,26.43410853,72.32876712,54.08805031,76.03448276,18.0,29.33673469,0.0,72.0,2.0,0,6.451612902999999,71.0,48.0,59.5,0.83,62.5,134.9,49,0.7,0.0,1.2,0.2,1.4,0.6,15.277777777777779,8.147486068332297
2013,40,121.0,0.0,25.58139535,47.67123288,61.63522013,76.03448276,21.0,21.12244898,0.0,360.0,2.0,0,5.64516129,75.0,49.0,62.0,0.03,81.0,134.5,52,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,11.483941266898865
2013,41,123.0,0.81,34.0,83.0,89.05454545,89.40397351,19.89473684,16.88888889,7.0,0.0,3.2941176469999998,0,5.565217391,68.0,49.0,58.5,1.66,69.5,134.5,52,0.1,0.0,0.0,0.0,0.0,0.6,14.722222222222223,8.758509067984495
2013,42,162.0,0.0,56.79120879,62.96551724,76.12727273,79.47019868,19.89473684,14.07407407,7.0,0.0,1.882352941,0,8.347826087,66.0,48.0,57.0,0.11,74.0,134.5,52,0.0,0.0,0.0,0.0,0.0,0.0,13.88888888888889,8.861495936287046
2013,43,138.0,1.45,34.37362637,123.0689655,79.0,47.68211921,22.10526316,22.51851852,7.0,0.0,1.411764706,0,9.739130435,55.0,37.0,46.0,0.01,54.0,134.5,52,0.2,0.0,0.0,0.0,0.5,0.6,7.777777777777779,4.400009263724556
2013,44,162.0,1.85,44.83516484,62.96551724,71.81818182,83.44370861,22.10526316,22.51851852,7.0,0.0,1.411764706,0,8.347826087,61.0,37.0,49.0,0.29,74.0,134.5,52,0.3,0.0,0.0,0.2,0.5,0.6,9.444444444444445,6.709989727140527
2013,45,168.0,1.19,23.7037037,28.0,62.09708738,71.21739129999997,14.56,21.94285714,0.0,0.0,2.947368421,0,2.666666667,53.0,34.0,43.5,0.19,56.0,134.5,52,0.2,0.0,0.0,0.5,0.0,0.0,6.388888888888889,4.169349660952981
2013,46,173.0,2.31,23.7037037,28.0,42.99029126,52.95652174,12.48,19.2,0.0,0.0,1.263157895,0,5.333333333,53.0,30.0,41.5,0.05,47.0,134.5,52,0.1,0.0,0.0,0.2,0.0,0.0,5.277777777777778,3.2531939178207554
2013,47,154.0,2.6,56.88888889,28.0,28.66019417,21.91304348,14.56,5.485714286,0.0,0.0,2.105263158,0,8.0,52.0,34.0,43.0,0.48,46.5,134.5,52,0.2,0.0,0.0,0.2,0.0,0.6,6.111111111111112,3.3997221480427755
2013,48,143.0,5.59,23.7037037,20.0,30.25242718,21.91304348,10.4,17.37142857,0.0,0.0,1.684210526,0,8.0,38.0,24.0,31.0,2.24,56.0,134.5,52,0.1,0.0,0.0,0.0,0.0,0.6,-0.5555555555555556,2.6136346863817703
2013,49,217.0,8.29,24.7826087,43.8372093,24.4375,6.25,9.533333333,18.644067800000002,0.0,171.097561,6.0,0,6.818181817999999,45.0,31.0,38.0,0.57,82.0,134.5,52,0.7,0.0,0.0,0.5,0.9,1.8,3.3333333333333335,4.9876936179025115
2013,50,196.0,6.63,37.17391304,29.0,23.0,11.45833333,11.26666667,11.86440678,0.0,173.902439,2.25,0,6.818181817999999,33.0,22.0,27.5,0.48,78.0,134.5,52,0.5,0.0,0.6,0.0,0.5,1.8,-2.5,3.1783619138189048
2013,51,187.0,13.9,38.94409938,47.20930233,30.1875,18.75,10.4,25.42372881,0.0,69.0,5.25,0,5.681818182000001,37.0,19.0,28.0,0.31,68.0,134.5,52,0.9,0.0,0.0,1.4,1.4,0.0,-2.2222222222222223,2.8255219830550704
2013,52,239.0,25.1,90.27950311,53.95348837,7.1875,10.41666667,12.13333333,17.79661017,0.0,69.0,10.5,0,13.63636364,39.0,22.0,30.5,0.83,74.5,134.5,52,1.7,0.0,0.6,3.0,0.0,2.5,-0.8333333333333334,3.410762658790106
2014,1,340.0,23.53,93.81987578,29.0,30.1875,28.125,21.66666667,26.27118644,0.0,69.0,12.0,0,17.04545455,29.0,15.0,22.0,1.04,72.0,134.5,52,3.3,3.8,0.6,2.1,4.1,8.0,-5.555555555555555,2.359417124062598
2014,2,451.0,33.26,128.84210530000001,16.46666667,41.40740741,27.2,32.10714286,33.46031746,56.0,0.0,14.55319149,0,27.87096774,34.0,15.0,24.5,1.27,78.0,134.5,52,3.9,0.0,1.2,2.3,7.3,7.4,-4.166666666666667,2.8241753290387144
2014,3,490.0,32.04,42.94736842,26.6,68.48148148,41.6,32.10714286,33.46031746,14.0,0.0,12.93617021,0,30.96774194,50.0,31.0,40.5,0.66,78.0,134.5,52,5.4,3.8,0.6,5.3,8.7,6.8,4.722222222222222,5.204308876742883
2014,4,536.0,32.09,42.94736842,16.46666667,41.40740741,40.0,26.92857143,21.58730159,14.0,0.0,20.21276596,0,22.70967742,25.0,11.0,18.0,0.03,45.0,134.5,52,5.1,3.8,0.6,3.7,8.7,9.2,-7.777777777777779,1.2539273515499822
2014,5,452.0,27.21,57.26315789,16.46666667,20.7037037,27.2,24.85714286,47.49206349,14.0,0.0,28.29787234,0,14.4516129,30.0,16.0,23.0,0.02,49.0,134.5,52,5.3,7.5,1.2,3.7,7.3,10.5,-5.0,1.6713235634363977
2014,6,377.0,25.46,20.85517241,8.0,10.4516129,22.66666667,21.6,20.19512195,8.0,0.0,21.75,0,18.13953488,33.0,16.0,24.5,1.13,77.0,134.5,52,5.6,1.9,1.8,3.0,10.5,11.1,-4.166666666666667,2.787967953025398
2014,7,381.0,21.78,25.32413793,32.0,12.77419355,15.0,14.4,45.65853659,32.0,0.0,6.0,0,13.95348837,30.0,17.0,23.5,0.9,68.0,134.5,52,5.6,1.9,0.0,2.3,10.5,14.8,-4.722222222222222,2.3661281371102967
2014,8,377.0,15.38,26.06896552,8.0,4.64516129,30.66666667,14.4,25.46341463,8.0,0.0,6.0,0,13.95348837,34.0,21.0,27.5,0.76,78.0,134.5,52,4.3,1.9,1.2,2.3,6.4,10.5,-2.5,3.1783619138189048
2014,9,335.0,15.52,35.75172414,8.0,8.129032257999999,6.666666667,9.6,16.68292683,8.0,0.0,2.25,0,13.95348837,33.0,12.0,22.5,0.0,39.0,134.5,52,3.7,0.0,0.0,2.1,5.5,10.5,-5.277777777777778,1.3038972882896176
2014,10,307.0,19.54,15.80645161,16.0,6.0,11.0,13.38235294,42.93893129999999,7.0,0.0,12.63888889,0,13.15789474,32.0,15.0,23.5,0.0,41.0,134.5,52,4.0,1.9,0.6,1.2,3.2,16.6,-4.722222222222222,1.4266360826694438
2014,11,367.0,20.16,23.70967742,80.0,6.0,19.25,13.38235294,13.35877863,17.74647887,0.0,13.54166667,0,18.42105263,44.0,31.0,37.5,0.35,50.5,134.5,52,5.4,0.0,1.8,1.8,5.0,21.0,3.055555555555556,3.0149827299099585
2014,12,355.0,25.92,49.67741935,16.0,7.5,8.25,12.35294118,22.90076336,7.0,0.0,9.027777777999999,0,18.42105263,47.0,23.0,35.0,0.74,43.5,134.5,52,7.8,3.8,2.5,1.8,4.1,35.1,1.6666666666666667,2.3644878380423933
2014,13,368.0,25.82,80.16129032,16.0,7.5,15.125,14.41176471,32.44274809,17.25352113,0.0,16.25,0,10.52631579,39.0,23.0,31.0,1.5,71.5,134.5,52,6.5,1.9,0.0,2.3,6.4,25.9,-0.5555555555555556,3.3370514299338683
2014,14,358.0,27.37,40.64516129,16.0,3.0,12.375,16.47058824,13.35877863,7.0,0.0,13.54166667,0,14.47368421,54.0,34.0,44.0,1.76,58.0,134.5,52,7.0,0.0,1.8,2.3,7.8,25.9,6.666666666666667,4.39723882450081
2014,15,401.0,25.19,46.66666667,17.37931034,6.153846154,5.6,16.3902439,34.36363636,0.0,0.0,17.14285714,0,16.25,59.0,37.0,48.0,0.54,52.0,134.5,52,8.8,1.9,0.6,3.2,9.2,33.9,8.88888888888889,4.550791393562252
2014,16,312.0,24.36,29.47368421,18.62068966,3.076923077,5.6,10.53658537,23.72727273,0.0,0.0,12.85714286,0,11.375,62.0,32.0,47.0,1.62,60.0,134.5,52,5.5,1.9,0.6,2.3,5.5,20.3,8.333333333333334,5.0670853902500586
2014,17,320.0,19.06,36.84210526,9.0,4.615384615,5.6,11.70731707,40.09090909,0.0,0.0,5.0,0,9.75,60.0,41.0,50.5,1.07,57.5,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,10.277777777777779,5.497148376118058
2014,18,309.0,19.74,27.01754386,9.0,6.153846154,11.2,9.365853658999999,9.818181818,0.0,0.0,5.0,0,14.625,64.0,42.0,53.0,2.55,69.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,11.666666666666668,7.199031346043094
2014,19,187.0,9.09,25.2,0.0,2.0,7.2,7.6363636360000005,25.4375,0.0,0.0,2.947368421,0,7.04,65.0,49.0,57.0,1.01,75.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,13.88888888888889,8.981245881372006
2014,20,204.0,6.37,40.32,0.0,4.0,7.2,6.545454545,8.9375,0.0,0.0,2.947368421,0,5.76,71.0,54.0,62.5,1.62,64.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,16.944444444444446,9.226356846089445
2014,21,178.0,3.37,18.48,0.0,2.0,4.8,5.454545455,4.8125,0.0,0.0,1.263157895,0,1.92,69.0,50.0,59.5,1.11,76.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,15.277777777777779,9.907343059092073
2014,22,150.0,2.67,21.0,0.0,2.0,4.8,4.3636363639999995,4.8125,0.0,0.0,0.842105263,0,1.28,69.0,49.0,59.0,0.44,60.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,15.0,7.690487842072112
2014,23,187.0,1.6,10.09009009,0.0,2.0,3.333333333,3.333333333,11.19402985,0.0,0.0,1.6666666669999999,0,1.875,77.0,56.0,66.5,0.33,61.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,19.166666666666668,10.036117601686401
2014,24,153.0,0.0,11.35135135,0.0,2.0,2.0,4.166666667,13.43283582,0.0,0.0,1.0,0,1.875,71.0,60.0,65.5,0.69,77.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,18.61111111111111,12.259544868219647
2014,25,128.0,0.78,23.96396396,0.0,2.0,2.0,2.5,8.208955224,0.0,0.0,1.0,0,2.5,82.0,54.0,68.0,0.1,52.5,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,20.0,9.07104580425496
2014,26,113.0,2.65,11.98198198,0.0,2.0,6.666666667,2.5,11.19402985,0.0,0.0,3.333333333,0,2.0,83.0,61.0,72.0,0.14,62.5,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,22.22222222222222,12.285825627574804
2014,27,110.0,0.0,12.61261261,0.0,6.0,2.0,2.5,5.970149254,0.0,0.0,1.0,0,3.75,88.0,63.0,75.5,3.02,71.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,24.166666666666668,15.59617323300785
2014,28,105.0,0.0,22.59459459,0.0,3.692307692,9.0,3.5555555560000003,7.024390244,0.0,0.0,2.0,0,3.0,87.0,67.0,77.0,0.08,60.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,25.0,13.815367888631204
2014,29,92.0,0.0,21.40540541,0.0,1.846153846,11.45454545,3.5555555560000003,6.146341463,0.0,0.0,4.0,0,1.0,80.0,68.0,74.0,1.42,74.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,23.333333333333336,15.502723335009744
2014,30,95.0,0.0,22.59459459,0.0,2.769230769,13.09090909,4.444444444,9.658536585,0.0,0.0,4.0,0,2.0,82.0,64.0,73.0,0.15,65.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,22.77777777777778,13.191477525054804
2014,31,70.0,0.0,21.40540541,0.0,3.692307692,11.45454545,4.444444444,13.17073171,0.0,0.0,2.0,0,2.0,82.0,62.0,72.0,0.35,66.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,22.22222222222222,12.973831862718992
2014,32,69.0,1.45,9.956896552,18.0,3.75,20.0,4.166666667,16.23595506,0.0,0.0,1.0,0,5.0,83.0,61.0,72.0,0.2,69.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,22.22222222222222,13.563551492842583
2014,33,115.0,0.0,9.956896552,18.0,7.0,20.3125,4.166666667,16.23595506,0.0,0.0,1.0,0,2.0,77.0,60.0,68.5,1.7,73.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,20.27777777777778,12.819689034536577
2014,34,75.0,1.33,10.43103448,18.0,8.75,28.125,5.208333333,17.19101124,0.0,0.0,1.0,0,2.0,79.0,59.0,69.0,0.03,71.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,20.555555555555557,12.67226454331293
2014,35,81.0,0.0,9.956896552,90.0,13.75,26.5625,5.208333333,20.05617978,0.0,0.0,1.785714286,0,3.0,81.0,57.0,69.0,0.0,68.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,20.555555555555557,12.136816745708158
2014,36,85.0,0.0,14.69827586,18.0,8.75,25.0,6.25,15.28089888,0.0,0.0,3.214285714,0,3.0,87.0,65.0,76.0,0.79,62.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,24.444444444444446,13.835127163504028
2014,37,107.0,0.0,33.67088608,44.8,8.0,44.35955056,9.454545455,20.8,30.0,0.0,1.0,0,6.545454545,75.0,56.0,65.5,0.25,65.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,18.61111111111111,10.348966447198404
2014,38,105.0,0.0,35.44303797,89.6,28.0,33.97752809,11.81818182,27.73333333,30.0,0.0,2.0,0,4.3636363639999995,70.0,46.0,58.0,0.07,76.0,134.5,52,5.6,0.0,1.2,1.4,8.2,19.7,14.444444444444445,9.41641017139194
