year,week,total.specimens,percent.positive,cough_medicine,flu_clinic,flu_shot,flu_vaccine,flu,influenza,oseltamivir,relenza,tamiflu,zanamivir,median_tmax,median_tmin,median_t,total_prcp
2013,48,143.0,5.59,23.703703703703702,20.0,30.25242718446602,21.91304347826087,10.4,17.37142857142857,0.0,0.0,1.6842105263157894,0.0,38.0,24.0,31.0,2.24
2013,49,217.0,8.29,24.78260869565217,43.83720930232558,24.4375,6.25,9.533333333333333,18.644067796610173,0.0,171.09756097560975,6.0,0.0,45.0,31.0,38.0,0.57
2013,50,196.0,6.63,37.17391304347826,29.0,23.0,11.458333333333336,11.266666666666667,11.864406779661017,0.0,173.90243902439025,2.25,0.0,33.0,22.0,27.5,0.48
2013,51,187.0,13.9,38.944099378881994,47.2093023255814,30.1875,18.75,10.4,25.423728813559322,0.0,69.0,5.25,0.0,37.0,19.0,28.0,0.31
2013,52,239.0,25.1,90.27950310559004,53.95348837209303,7.1875,10.416666666666666,12.133333333333333,17.796610169491522,0.0,69.0,10.5,0.0,39.0,22.0,30.5,0.83
2014,1,340.0,23.53,93.81987577639751,29.0,30.1875,28.125,21.66666666666667,26.271186440677965,0.0,69.0,12.0,0.0,29.0,15.0,22.0,1.04
2014,2,451.0,33.26,128.8421052631579,16.466666666666665,41.407407407407405,27.2,32.107142857142854,33.46031746031746,56.0,0.0,14.553191489361698,0.0,34.0,15.0,24.5,1.27
2014,3,490.0,32.04,42.94736842105263,26.6,68.48148148148148,41.6,32.107142857142854,33.46031746031746,14.0,0.0,12.936170212765957,0.0,50.0,31.0,40.5,0.66
2014,4,536.0,32.09,42.94736842105263,16.466666666666665,41.407407407407405,40.0,26.92857142857143,21.58730158730159,14.0,0.0,20.21276595744681,0.0,25.0,11.0,18.0,0.03
2014,5,452.0,27.21,57.26315789473684,16.466666666666665,20.703703703703702,27.2,24.857142857142854,47.492063492063494,14.0,0.0,28.29787234042553,0.0,30.0,16.0,23.0,0.02
2014,6,377.0,25.46,20.855172413793106,8.0,10.451612903225808,22.66666666666667,21.6,20.195121951219512,8.0,0.0,21.75,0.0,33.0,16.0,24.5,1.13
2014,7,381.0,21.78,25.32413793103448,32.0,12.774193548387096,15.0,14.4,45.65853658536585,32.0,0.0,6.0,0.0,30.0,17.0,23.5,0.9
2014,8,377.0,15.38,26.068965517241377,8.0,4.645161290322581,30.66666666666667,14.4,25.463414634146343,8.0,0.0,6.0,0.0,34.0,21.0,27.5,0.76
2014,9,335.0,15.52,35.751724137931035,8.0,8.129032258064516,6.666666666666668,9.6,16.682926829268293,8.0,0.0,2.25,0.0,33.0,12.0,22.5,0.0
2014,10,307.0,19.54,15.806451612903226,16.0,6.0,11.0,13.382352941176471,42.93893129770993,7.0,0.0,12.638888888888891,0.0,32.0,15.0,23.5,0.0
2014,11,367.0,20.16,23.70967741935484,80.0,6.0,19.25,13.382352941176471,13.3587786259542,17.746478873239433,0.0,13.541666666666664,0.0,44.0,31.0,37.5,0.35
2014,12,355.0,25.92,49.67741935483871,16.0,7.5,8.25,12.352941176470587,22.900763358778626,7.0,0.0,9.027777777777775,0.0,47.0,23.0,35.0,0.74
2014,13,368.0,25.82,80.16129032258064,16.0,7.5,15.125,14.411764705882351,32.44274809160306,17.253521126760564,0.0,16.25,0.0,39.0,23.0,31.0,1.5
2014,14,358.0,27.37,40.645161290322584,16.0,3.0,12.375,16.47058823529412,13.3587786259542,7.0,0.0,13.541666666666664,0.0,54.0,34.0,44.0,1.76
2014,15,401.0,25.19,46.66666666666666,17.379310344827587,6.153846153846153,5.6,16.390243902439025,34.36363636363637,0.0,0.0,17.142857142857142,0.0,59.0,37.0,48.0,0.54
2014,16,312.0,24.36,29.47368421052632,18.620689655172416,3.0769230769230766,5.6,10.53658536585366,23.72727272727273,0.0,0.0,12.857142857142858,0.0,62.0,32.0,47.0,1.62
2014,17,320.0,19.06,36.8421052631579,9.0,4.615384615384615,5.6,11.707317073170733,40.09090909090909,0.0,0.0,5.0,0.0,60.0,41.0,50.5,1.07
2014,18,309.0,19.74,27.017543859649123,9.0,6.153846153846153,11.2,9.365853658536585,9.818181818181818,0.0,0.0,5.0,0.0,64.0,42.0,53.0,2.55
2014,19,187.0,9.09,25.2,0.0,2.0,7.2,7.636363636363638,25.4375,0.0,0.0,2.9473684210526314,0.0,65.0,49.0,57.0,1.01
2014,20,204.0,6.37,40.32,0.0,4.0,7.2,6.545454545454546,8.9375,0.0,0.0,2.9473684210526314,0.0,71.0,54.0,62.5,1.62
2014,21,178.0,3.37,18.48,0.0,2.0,4.8,5.454545454545454,4.8125,0.0,0.0,1.263157894736842,0.0,69.0,50.0,59.5,1.11
2014,22,150.0,2.67,21.0,0.0,2.0,4.8,4.363636363636363,4.8125,0.0,0.0,0.8421052631578947,0.0,69.0,49.0,59.0,0.44
2014,23,187.0,1.6,10.09009009009009,0.0,2.0,3.333333333333333,3.333333333333333,11.194029850746267,0.0,0.0,1.6666666666666667,0.0,77.0,56.0,66.5,0.33
2014,24,153.0,0.0,11.351351351351349,0.0,2.0,2.0,4.166666666666667,13.43283582089552,0.0,0.0,1.0,0.0,71.0,60.0,65.5,0.69
2014,25,128.0,0.78,23.963963963963966,0.0,2.0,2.0,2.5,8.208955223880597,0.0,0.0,1.0,0.0,82.0,54.0,68.0,0.1
2014,26,113.0,2.65,11.981981981981983,0.0,2.0,6.666666666666668,2.5,11.194029850746267,0.0,0.0,3.333333333333333,0.0,83.0,61.0,72.0,0.14
2014,27,110.0,0.0,12.612612612612612,0.0,6.0,2.0,2.5,5.970149253731343,0.0,0.0,1.0,0.0,88.0,63.0,75.5,3.02
2014,28,105.0,0.0,22.594594594594593,0.0,3.692307692307693,9.0,3.555555555555556,7.024390243902439,0.0,0.0,2.0,0.0,87.0,67.0,77.0,0.08
2014,29,92.0,0.0,21.405405405405407,0.0,1.8461538461538465,11.454545454545455,3.555555555555556,6.146341463414633,0.0,0.0,4.0,0.0,80.0,68.0,74.0,1.42
2014,30,95.0,0.0,22.594594594594593,0.0,2.769230769230769,13.090909090909092,4.4444444444444455,9.658536585365852,0.0,0.0,4.0,0.0,82.0,64.0,73.0,0.15
2014,31,70.0,0.0,21.405405405405407,0.0,3.692307692307693,11.454545454545455,4.4444444444444455,13.170731707317074,0.0,0.0,2.0,0.0,82.0,62.0,72.0,0.35
2014,32,69.0,1.45,9.95689655172414,18.0,3.75,20.0,4.166666666666667,16.235955056179776,0.0,0.0,1.0,0.0,83.0,61.0,72.0,0.2
2014,33,115.0,0.0,9.95689655172414,18.0,7.0,20.3125,4.166666666666667,16.235955056179776,0.0,0.0,1.0,0.0,77.0,60.0,68.5,1.7
2014,34,75.0,1.33,10.43103448275862,18.0,8.75,28.125,5.208333333333334,17.191011235955056,0.0,0.0,1.0,0.0,79.0,59.0,69.0,0.03
2014,35,81.0,0.0,9.95689655172414,90.0,13.75,26.5625,5.208333333333334,20.0561797752809,0.0,0.0,1.7857142857142858,0.0,81.0,57.0,69.0,0.0
2014,36,85.0,0.0,14.698275862068966,18.0,8.75,25.0,6.25,15.280898876404494,0.0,0.0,3.2142857142857144,0.0,87.0,65.0,76.0,0.79
2014,37,107.0,0.0,33.670886075949376,44.8,8.0,44.35955056179776,9.454545454545457,20.8,30.0,0.0,1.0,0.0,75.0,56.0,65.5,0.25
2014,38,105.0,0.0,35.443037974683534,89.6,28.0,33.97752808988764,11.818181818181818,27.73333333333333,30.0,0.0,2.0,0.0,70.0,46.0,58.0,0.07
2014,39,123.0,0.81,35.443037974683534,89.6,40.0,45.30337078651685,14.181818181818182,41.6,40.52980132450331,0.0,1.0,0.0,71.0,51.0,61.0,0.82
2014,40,221.0,2.71,35.443037974683534,56.0,64.0,44.35955056179776,16.545454545454547,13.866666666666667,79.47019867549669,0.0,2.0,0.0,66.0,54.0,60.0,1.78
2014,41,235.0,0.85,15.652173913043477,98.5130890052356,118.64591439688715,179.37219730941703,30.857142857142854,32.0,19.0,0.0,1.0,0.0,67.0,44.0,55.5,0.3
2014,42,255.0,1.96,23.47826086956522,29.759162303664922,109.40077821011671,100.44843049327356,31.885714285714286,26.66666666666667,76.0,0.0,2.0,0.0,72.0,57.0,64.5,1.09
2014,43,243.0,0.41,30.52173913043478,48.230366492146594,70.87937743190662,69.95515695067265,24.685714285714287,32.0,19.0,0.0,1.0,0.0,56.0,43.0,49.5,0.72
2014,44,231.0,0.43,38.34782608695652,19.49738219895288,97.07392996108948,50.224215246636774,20.571428571428573,13.333333333333336,19.0,0.0,2.0,0.0,58.0,40.0,49.0,0.49
2014,45,267.0,0.0,55.03184713375797,16.807692307692307,70.0,44.402985074626855,17.0,25.88028169014085,0.0,0.0,3.0769230769230766,0.0,49.0,37.0,43.0,0.23
2014,46,268.0,1.12,21.783439490445858,32.730769230769226,63.33333333333333,34.253731343283576,18.0,17.007042253521128,0.0,0.0,3.0769230769230766,0.0,56.0,33.0,44.5,0.21
2014,47,275.0,0.73,22.92993630573249,49.53846153846154,26.666666666666664,20.29850746268657,10.0,14.788732394366198,0.0,0.0,3.0769230769230766,0.0,42.0,23.0,32.5,1.39
2014,48,211.0,2.37,37.834394904458605,23.0,21.666666666666664,22.83582089552239,11.0,19.225352112676056,0.0,0.0,7.6923076923076925,0.0,46.0,32.0,39.0,1.8
2014,49,302.0,2.98,42.420382165605105,15.923076923076925,33.333333333333336,48.208955223880594,14.0,28.098591549295772,0.0,0.0,3.0769230769230766,0.0,43.0,34.0,38.5,1.25
2014,50,293.0,8.19,55.322033898305094,12.0,41.904761904761905,55.8,15.768115942028984,38.55072463768116,0.0,0.0,6.72,0.0,38.0,27.0,32.5,2.14
2014,51,372.0,12.37,47.2542372881356,12.0,20.952380952380953,52.2,15.768115942028984,46.26086956521739,0.0,0.0,10.453333333333333,0.0,40.0,27.0,33.5,0.29
2014,52,367.0,17.17,43.79661016949152,12.0,19.047619047619047,45.0,11.826086956521738,45.15942028985507,0.0,0.0,23.89333333333333,0.0,44.0,33.0,38.5,0.78
2014,53,503.0,16.5,57.62711864406779,12.0,38.095238095238095,72.0,24.63768115942029,22.02898550724637,0.0,0.0,14.933333333333335,0.0,35.0,23.0,29.0,0.45
2015,1,677.0,20.68,45.58139534883721,29.33333333333333,28.8,32.94117647058823,27.659574468085108,48.0,40.0,94.0,19.139240506329113,0.0,24.0,15.0,19.5,0.36
2015,2,670.0,21.79,74.44961240310077,29.33333333333333,17.28,27.058823529411764,24.46808510638298,32.0,40.0,94.0,33.31645569620253,0.0,34.0,11.0,22.5,0.32
2015,3,658.0,26.14,45.58139534883721,29.33333333333333,15.84,23.529411764705888,27.659574468085108,16.0,20.0,94.0,37.569620253164565,0.0,37.0,25.0,31.0,1.74
2015,4,615.0,23.74,30.38759689922481,22.0,10.08,36.470588235294116,20.21276595744681,28.0,20.0,94.0,21.974683544303797,0.0,28.0,13.0,20.5,0.16
2015,5,712.0,23.17,55.63636363636363,12.0,7.7142857142857135,9.846153846153848,21.714285714285715,39.0,0.0,0.0,16.225352112676056,0.0,29.0,10.0,19.5,0.66
2015,6,728.0,22.53,27.104895104895107,12.0,7.7142857142857135,6.769230769230768,20.571428571428573,15.0,0.0,0.0,11.492957746478874,0.0,28.0,15.0,21.5,0.4
2015,7,694.0,18.59,68.47552447552448,24.64864864864865,11.571428571428573,14.153846153846152,16.0,27.0,0.0,0.0,8.788732394366198,0.0,22.0,-2.0,10.0,0.46
2015,8,498.0,18.67,52.78321678321678,23.35135135135135,9.0,9.23076923076923,13.714285714285715,19.0,0.0,0.0,11.492957746478874,0.0,30.0,7.0,18.5,0.05
2015,9,407.0,21.62,48.0,11.0,12.5,10.232558139534882,11.916666666666664,30.79470198675497,0.0,0.0,23.375,0.0,36.0,10.0,23.0,0.95
2015,10,445.0,22.47,43.63636363636363,11.0,7.5,7.441860465116278,10.833333333333336,27.715231788079468,0.0,0.0,6.1875,0.0,45.0,21.0,33.0,0.7
2015,11,463.0,19.22,65.45454545454545,11.0,6.0,7.441860465116278,15.166666666666664,24.635761589403966,0.0,0.0,12.375,0.0,42.0,26.0,34.0,0.29
2015,12,471.0,21.44,45.81818181818182,55.0,10.0,7.441860465116278,13.0,47.21854304635761,0.0,0.0,6.875,0.0,39.0,21.0,30.0,0.61
2015,13,377.0,19.63,85.0909090909091,11.0,6.0,7.441860465116278,14.083333333333336,24.635761589403966,0.0,0.0,6.1875,0.0,50.0,29.0,39.5,0.39
2015,14,486.0,14.61,76.90140845070422,11.0,9.0,23.272727272727273,10.285714285714286,20.52,15.0,0.0,10.08,90.0,48.0,34.0,41.0,0.85
2015,15,502.0,8.96,63.098591549295776,11.0,3.0,25.21212121212121,10.285714285714286,25.84,31.45631067961165,0.0,5.6,360.0,68.0,36.0,52.0,0.11
2015,16,418.0,8.61,35.0,44.0,3.0,15.515151515151516,8.228571428571428,15.2,28.54368932038835,0.0,12.32,90.0,58.0,39.0,48.5,2.33
2015,17,320.0,5.31,35.0,11.0,3.0,16.0,7.2,14.44,15.0,0.0,7.0,90.0,65.0,40.0,52.5,0.0
2015,18,266.0,4.89,50.63291139240506,12.0,2.5,3.75,5.769230769230768,36.14457831325301,0.0,0.0,10.0,0.0,82.0,48.0,65.0,0.0
2015,19,230.0,3.04,26.582278481012654,19.672131147540984,2.0,7.5,6.9230769230769225,31.62650602409639,0.0,0.0,2.0,0.0,74.0,56.0,65.0,0.06
2015,20,258.0,0.78,67.0886075949367,40.32786885245903,2.5,3.75,6.9230769230769225,25.60240963855421,0.0,0.0,2.0,0.0,73.0,50.0,61.5,0.53
2015,21,237.0,0.42,55.696202531645575,12.0,2.5,3.0,5.769230769230768,13.554216867469876,0.0,0.0,2.0,0.0,83.0,60.0,71.5,0.05
2015,22,181.0,1.1,40.0,12.0,2.5,3.0,4.615384615384615,18.072289156626503,0.0,0.0,2.0,0.0,71.0,50.0,60.5,3.07
2015,23,186.0,0.0,11.851851851851851,0.0,1.0,6.0,5.7142857142857135,9.777777777777779,0.0,0.0,8.0,0.0,82.0,61.0,71.5,0.02
2015,24,186.0,0.0,49.77777777777778,0.0,1.0,6.857142857142858,5.7142857142857135,12.833333333333336,0.0,0.0,2.0,0.0,76.0,60.0,68.0,1.54
2015,25,129.0,0.78,11.851851851851851,0.0,1.0,6.857142857142858,4.285714285714286,7.333333333333332,0.0,0.0,2.0,0.0,83.0,63.0,73.0,1.1
2015,26,135.0,1.48,22.51851851851852,0.0,1.0,10.285714285714286,4.285714285714286,14.055555555555555,0.0,0.0,2.0,0.0,79.0,60.0,69.5,0.94
2015,27,136.0,0.74,26.0,10.0,2.0,10.322580645161288,3.4285714285714284,21.02857142857143,0.0,0.0,2.4615384615384617,0.0,85.0,66.0,75.5,0.14
2015,28,119.0,1.68,23.24705882352941,10.0,1.5,10.0,2.571428571428572,8.0,0.0,0.0,2.0,0.0,82.0,66.0,74.0,0.21
2015,29,131.0,0.0,35.482352941176465,10.0,4.0,10.322580645161288,2.571428571428572,10.971428571428573,0.0,0.0,2.0,0.0,85.0,61.0,73.0,0.03
2015,30,108.0,0.0,45.27058823529411,10.0,2.5,19.354838709677423,3.4285714285714284,8.0,0.0,0.0,5.538461538461538,0.0,89.0,69.0,79.0,0.22
2015,31,118.0,1.69,26.0,32.0,4.0,13.333333333333336,3.0,9.493670886075947,0.0,0.0,2.0,0.0,86.0,62.0,74.0,0.03
2015,32,104.0,0.96,66.75675675675676,32.0,2.608695652173913,13.333333333333336,2.0,5.063291139240506,0.0,0.0,2.0,0.0,84.0,64.0,74.0,1.13
