"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-03-31","0.55",,"42","33"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-01","0.00",,"57","34"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-02","0.00",,"56","30"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-03","0.00",,"59","27"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-04","0.11",,"51","37"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-05","0.07",,"54","37"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-06","0.00",,"59","34"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-07","0.10",,"56","33"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-08","0.34",,"66","46"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-09","0.00",,"59","40"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-10","0.00",,"58","29"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-11","0.07",,"69","50"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-12","0.03",,"71","37"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-13","0.00",,"72","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-14","0.00",,"73","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-15","1.54",,"62","32"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-16","0.08",,"45","31"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-17","0.00",,"51","30"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-18","0.00",,"49","30"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-19","0.00",,"64","38"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-20","0.00",,"60","35"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-21","0.00",,"67","31"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-22","0.01",,"69","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-23","0.08",,"56","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-24","0.00",,"60","41"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-25","0.00",,"64","34"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-26","0.98",,"55","43"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-27","0.01",,"56","43"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-28","0.00",,"64","36"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-29","0.02",,"49","42"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-04-30","1.64",,"46","40"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-01","0.86",,"70","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-02","0.01",,"68","47"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-03","0.01",,"68","41"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-04","0.01",,"65","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-05","0.00",,"66","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-06","0.00",,"65","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-07","0.00",,"69","36"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-08","0.10",,"58","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-09","0.12",,"61","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-10","0.78",,"82","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-11","0.00",,"80","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-12","0.00",,"84","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-13","0.00",,"70","52"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-14","0.00",,"70","48"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-15","0.10",,"76","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-16","0.11",,"67","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-17","1.41",,"71","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-18","0.00",,"69","50"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-19","0.00",,"69","46"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-20","0.00",,"75","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-21","0.00",,"77","47"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-22","0.40",,"60","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-23","0.70",,"68","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-24","0.01",,"68","53"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-25","0.00",,"78","50"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-26","0.03",,,
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-27","0.29",,,
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-28","0.00",,"56","48"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-29","0.00",,"68","42"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-30","0.12",,"76","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-05-31","0.00",,"69","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-01","0.00",,"77","44"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-02","0.00",,"80","53"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-03","0.00",,"86","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-04","0.00",,"76","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-05","0.33",,"70","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-06","0.00",,"76","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-07","0.00",,"83","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-08","0.00",,"85","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-09","0.05",,"70","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-10","0.00",,"78","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-11","0.05",,"70","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-12","0.02",,"71","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-13","0.57",,"70","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-14","0.00",,"77","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-15","0.00",,"78","53"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-16","0.00",,"82","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-17","0.00",,"86","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-18","0.00",,"84","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-19","0.10",,"84","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-20","0.00",,"77","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-21","0.00",,"78","52"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-22","0.00",,"78","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-23","0.00",,"82","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-24","0.00",,"81","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-25","0.01",,"85","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-26","0.13",,"86","67"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-27","0.00",,"83","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-28","0.00",,"86","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-29","0.00",,"85","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-06-30","0.00",,"90","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-01","0.00",,"88","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-02","1.03",,"90","71"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-03","1.61",,"88","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-04","0.38",,"74","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-05","0.00",,"81","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-06","0.00",,"85","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-07","0.02",,"87","69"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-08","0.04",,"90","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-09","0.02",,"87","69"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-10","0.00",,"83","67"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-11","0.00",,"84","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-12","0.00",,"87","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-13","0.05",,"83","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-14","1.08",,"79","72"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-15","0.29",,"82","72"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-16","0.00",,"80","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-17","0.00",,"82","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-18","0.00",,"80","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-19","0.00",,"77","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-20","0.00",,"79","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-21","0.00",,"83","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-22","0.00",,"89","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-23","0.15",,"89","70"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-24","0.00",,"81","67"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-25","0.00",,"82","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-26","0.00",,"82","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-27","0.21",,"83","68"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-28","0.03",,"82","66"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-29","0.00",,"76","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-30","0.00",,"79","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-07-31","0.00",,"82","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-01","0.00",,"85","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-02","0.11",,"74","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-03","0.03",,"74","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-04","0.14",,"84","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-05","0.03",,"87","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-06","0.00",,"83","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-07","0.00",,"81","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-08","0.00",,"82","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-09","0.00",,"85","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-10","0.00",,"86","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-11","0.00",,"84","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-12","0.00",,"81","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-13","1.68",,"74","66"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-14","0.02",,"76","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-15","0.00",,"70","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-16","0.00",,"77","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-17","0.00",,"80","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-18","0.00",,"79","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-19","0.00",,"80","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-20","0.00",,"82","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-21","0.00",,"79","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-22","0.03",,"71","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-23","0.00",,"76","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-24","0.00",,"81","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-25","0.00",,"87","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-26","0.00",,"87","62"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-27","0.00",,"89","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-28","0.00",,"80","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-29","0.00",,"77","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-30","0.00",,"78","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-08-31","0.72",,"85","70"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-01","0.00",,"87","69"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-02","0.00",,"90","71"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-03","0.00",,"83","63"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-04","0.00",,"86","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-05","0.00",,"87","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-06","0.07",,"90","65"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-07","0.01",,"79","59"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-08","0.00",,"76","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-09","0.00",,"72","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-10","0.00",,"75","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-11","0.00",,"78","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-12","0.00",,"74","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-13","0.24",,"66","52"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-14","0.00",,"68","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-15","0.00",,"69","46"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-16","0.07",,"70","53"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-17","0.00",,"72","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-18","0.00",,"74","44"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-19","0.00",,"64","46"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-20","0.00",,"73","46"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-21","0.75",,"77","61"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-22","0.01",,"70","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-23","0.00",,"71","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-24","0.00",,"70","47"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-25","0.04",,"63","55"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-26","0.02",,"76","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-27","0.00",,"82","48"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-28","0.00",,"85","53"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-29","0.00",,"75","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-09-30","0.00",,"64","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-01","0.97",,"62","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-02","0.03",,"64","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-03","0.00",,"69","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-04","0.78",,"66","54"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-05","0.00",,"60","44"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-06","0.00",,"67","41"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-07","0.00",,"72","50"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-08","0.04",,"72","51"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-09","0.00",,"68","47"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-10","0.00",,"63","40"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-11","0.26",,"53","42"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-12","0.00",,"61","38"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-13","0.00",,"64","39"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-14","0.00",,"76","60"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-15","0.06",,"77","64"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-16","1.03",,"72","58"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-17","0.00",,"72","57"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-18","0.00",,"68","56"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-19","0.00",,"56","39"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-20","0.00",,"55","34"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-21","0.00",,"66","43"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-22","0.58",,"56","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-23","0.05",,"54","50"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-24","0.09",,"56","45"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-25","0.00",,"66","39"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-26","0.05",,"57","43"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-27","0.00",,"62","40"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-28","0.00",,"72","39"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-29","0.08",,"72","49"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-30","0.00",,"58","38"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-10-31","0.05",,"53","31"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-01","0.31",,"46","42"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-02","0.00",,"48","39"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-03","0.00",,"58","36"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-04","0.00",,"66","37"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-05","0.00",,"65","44"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-06","0.23",,"49","43"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-07","0.00",,"49","37"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-08","0.00",,"48","31"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-09","0.00",,"56","33"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-10","0.00",,"60","30"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-11","0.00",,"65","36"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-12","0.00",,"64","42"
"USW00014752","HARTFORD BRAINARD FIELD, CT US","41.73611","-72.65056","5.8","2014-11-13","0.13",,"49","32"
