week,year,week_number,cough_medicine,flu_clinic,flu_shot,flu_vaccine,flu,influenza,oseltamivir,relenza,tamiflu,zanamivir
6/3/18,2018,23,50.48780487804878,21.333333333333332,3.0,4.0,4.615384615384615,14.275862068965518,10.305084745762711,0.0,0.0,0.0
6/10/18,2018,24,32.926829268292686,9.0,6.0,5.333333333333333,7.6923076923076925,8.068965517241379,8.0,0.0,0.0,0.0
6/17/18,2018,25,35.1219512195122,14.666666666666666,3.0,5.333333333333333,3.076923076923077,7.448275862068965,8.0,0.0,0.0,0.0
6/24/18,2018,26,61.46341463414634,9.0,6.0,5.333333333333333,4.615384615384615,6.206896551724138,21.694915254237287,0.0,0.0,0.0
7/1/18,2018,27,36.81818181818182,19.565217391304348,2.3076923076923075,5.454545454545455,4.6875,7.692307692307692,5.0,0.0,2.5,0.0
7/8/18,2018,28,26.776859504132233,37.5,2.0,5.454545454545455,4.6875,3.846153846153846,8.47457627118644,0.0,1.0,0.0
7/15/18,2018,29,17.85123966942149,15.0,1.5384615384615383,6.0,4.6875,9.615384615384615,8.47457627118644,0.0,1.5,0.0
7/22/18,2018,30,26.776859504132233,17.934782608695652,4.615384615384615,10.90909090909091,6.25,19.23076923076923,8.050847457627118,0.0,1.0,0.0
7/29/18,2018,31,26.776859504132233,15.0,1.5384615384615383,8.181818181818182,4.6875,9.615384615384615,5.0,0.0,1.0,0.0
8/5/18,2018,32,19.2,20.210526315789473,3.8181818181818183,13.333333333333334,6.222222222222222,9.361702127659575,37.63934426229508,0.0,2.4,0.0
8/12/18,2018,33,38.4,57.26315789473684,6.363636363636363,13.333333333333334,6.222222222222222,9.361702127659575,14.0,0.0,1.0,0.0
8/19/18,2018,34,81.6,24.0,7.636363636363637,15.0,7.777777777777778,17.78723404255319,14.0,0.0,1.6,0.0
8/26/18,2018,35,28.8,18.526315789473685,10.181818181818182,33.333333333333336,7.777777777777778,7.48936170212766,18.360655737704917,0.0,1.0,0.0
9/2/18,2018,36,14.52054794520548,22.0,25.90308370044053,21.04265402843602,9.27536231884058,11.020408163265305,5.0,0.0,1.0,0.0
9/9/18,2018,37,54.45205479452055,22.0,26.98237885462555,12.274881516587676,10.434782608695652,19.285714285714285,12.162162162162161,0.0,1.0,0.0
9/16/18,2018,38,49.00684931506849,44.0,44.25110132158591,33.317535545023695,15.072463768115941,17.448979591836732,12.837837837837837,0.0,1.0,0.0
9/23/18,2018,39,63.52739726027397,88.0,58.28193832599119,41.208530805687204,22.028985507246375,21.122448979591834,5.0,0.0,2.0,0.0
9/30/18,2018,40,83.4931506849315,64.0,89.58149779735683,77.15639810426539,23.18840579710145,21.122448979591834,5.0,0.0,2.0,0.0
